SALE_ID,BOOK_ID,CLIENT_ID,SALE_DATE,QUANTITY,TOTAL_PRICE
2139,146,810,2023-02-14,1,412.00
2140,74,843,2024-08-25,4,295.00
2141,167,712,2023-02-17,3,240.00
2142,64,426,2022-11-18,3,360.00
2143,51,179,2023-07-17,2,294.00
2144,166,570,2023-01-12,2,490.00
2145,14,793,2023-07-12,3,98.00
2146,133,704,2024-03-22,2,253.00
2147,134,923,2023-07-12,2,182.00
2148,127,932,2024-08-23,1,51.00
2149,68,93,2023-03-10,5,491.00
2150,124,221,2023-08-10,2,16.00
2151,162,563,2023-05-09,4,252.00
2152,191,699,2024-07-19,4,317.00
2153,25,389,2023-04-28,3,478.00
2154,98,45,2022-11-19,5,262.00
2155,107,640,2024-03-18,1,264.00
2156,24,225,2023-06-27,5,341.00
2157,123,92,2022-11-24,2,45.00
2158,196,333,2023-05-24,4,261.00
2159,51,35,2024-08-16,3,185.00
2160,34,525,2023-03-16,2,283.00
2161,121,305,2023-03-11,4,467.00
2162,7,264,2024-07-04,1,315.00
2163,110,817,2023-07-23,3,299.00
2164,131,889,2024-01-15,5,323.00
2165,110,430,2023-04-24,3,158.00
2166,130,941,2024-04-06,1,100.00
2167,17,454,2023-08-05,2,186.00
2168,115,947,2024-07-06,4,189.00
2169,189,762,2023-10-30,1,426.00
2170,160,351,2024-06-08,1,132.00
2171,68,173,2022-12-31,2,144.00
2172,21,974,2024-03-05,4,112.00
2173,144,598,2024-06-17,2,37.00
2174,50,980,2023-10-02,3,333.00
2175,149,688,2023-11-12,4,33.00
2176,159,295,2023-11-26,5,318.00
2177,178,36,2023-08-04,1,444.00
2178,166,213,2023-02-03,4,104.00
2179,73,976,2023-01-07,4,452.00
2180,87,823,2024-06-02,3,355.00
2181,94,199,2023-04-19,4,325.00
2182,29,4,2023-03-01,3,231.00
2183,95,211,2024-09-03,1,423.00
2184,57,738,2024-04-26,1,121.00
2185,189,189,2023-01-09,2,259.00
2186,126,982,2024-04-25,5,207.00
2187,79,193,2022-12-22,5,123.00
2188,157,257,2024-06-07,2,54.00
2189,177,63,2023-05-31,3,328.00
2190,93,349,2023-06-27,4,172.00
2191,173,830,2024-05-04,4,162.00
2192,58,962,2023-11-07,4,71.00
2193,33,246,2023-09-02,1,254.00
2194,182,516,2024-08-19,4,418.00
2195,170,172,2023-09-26,4,435.00
2196,104,712,2024-05-16,5,93.00
2197,198,885,2024-05-01,5,268.00
2198,35,208,2024-02-28,4,378.00
2199,96,347,2024-05-22,1,90.00
2200,132,626,2024-07-16,1,145.00
2201,130,850,2023-12-27,3,259.00
2202,124,663,2024-07-22,5,86.00
2203,31,561,2022-11-19,3,228.00
2204,86,450,2023-07-05,1,355.00
2205,160,153,2023-02-05,1,135.00
2206,14,523,2024-05-30,5,487.00
2207,101,84,2023-09-27,4,227.00
2208,55,249,2024-02-29,2,263.00
2209,99,515,2023-05-28,4,345.00
2210,143,382,2023-05-07,3,104.00
2211,83,545,2023-12-05,5,54.00
2212,76,205,2024-08-04,5,191.00
2213,187,880,2024-06-22,2,118.00
2214,121,455,2022-12-30,3,85.00
2215,137,93,2023-11-27,3,214.00
2216,174,432,2024-03-09,5,23.00
2217,97,207,2024-01-23,3,445.00
2218,119,445,2024-10-09,4,122.00
2219,151,344,2023-04-25,4,259.00
2220,72,735,2023-03-03,3,168.00
2221,23,253,2023-02-04,1,262.00
2222,189,615,2023-06-14,2,442.00
2223,200,269,2023-01-05,3,310.00
2224,130,938,2024-03-10,3,417.00
2225,141,546,2023-03-20,1,497.00
2226,180,815,2023-10-24,2,70.00
2227,7,518,2023-10-23,5,365.00
2228,139,620,2023-10-25,2,259.00
2229,127,222,2024-09-10,5,212.00
2230,113,783,2023-06-22,3,287.00
2231,165,506,2022-12-24,3,102.00
2232,4,452,2024-10-13,1,280.00
2233,148,410,2022-12-12,5,113.00
2234,55,845,2024-08-15,2,268.00
2235,37,503,2024-03-30,1,68.00
2236,107,813,2023-07-02,3,342.00
2237,33,703,2023-06-21,4,227.00
2238,149,540,2023-01-28,4,145.00
2239,136,545,2023-03-11,5,265.00
2240,66,200,2024-06-21,3,160.00
2241,22,891,2023-08-04,2,259.00
2242,140,239,2024-10-10,2,280.00
2243,82,84,2023-08-22,1,401.00
2244,7,410,2024-06-18,1,436.00
2245,157,259,2024-05-01,2,415.00
2246,51,99,2023-02-26,3,352.00
2247,173,854,2024-09-21,5,364.00
2248,72,721,2024-04-15,4,172.00
2249,45,477,2023-03-19,3,64.00
2250,63,170,2024-05-09,4,257.00
2251,186,357,2023-07-09,2,138.00
2252,195,185,2023-05-17,1,137.00
2253,96,775,2024-06-22,5,373.00
2254,11,966,2023-01-18,1,75.00
2255,22,637,2024-08-18,1,307.00
2256,103,889,2024-03-30,1,384.00
2257,13,533,2023-08-03,5,344.00
2258,124,955,2024-07-18,4,285.00
2259,121,692,2024-10-11,1,364.00
2260,73,762,2023-07-18,3,161.00
2261,178,269,2024-09-03,5,143.00
2262,166,869,2022-12-09,2,289.00
2263,67,965,2023-07-05,2,271.00
2264,17,924,2023-03-05,2,46.00
2265,79,916,2023-07-31,1,180.00
2266,168,516,2023-12-30,4,75.00
2267,153,103,2024-08-06,5,176.00
2268,121,51,2023-09-29,2,114.00
2269,118,13,2023-03-22,2,189.00
2270,44,904,2024-07-22,3,143.00
2271,1,19,2023-01-26,1,296.00
2272,157,879,2023-09-16,5,378.00
2273,20,753,2024-04-04,5,467.00
2274,24,257,2024-05-02,1,293.00
2275,167,734,2023-08-04,5,437.00
2276,3,36,2024-03-19,4,234.00
2277,56,251,2024-09-26,5,243.00
2278,69,297,2024-01-26,3,474.00
2279,56,330,2023-01-04,2,482.00
2280,35,614,2022-12-30,1,55.00
2281,8,418,2023-09-02,1,156.00
2282,128,845,2024-02-28,4,296.00
2283,51,75,2024-07-05,5,453.00
2284,42,787,2023-09-05,2,151.00
2285,19,807,2024-06-30,2,172.00
2286,44,340,2023-03-21,3,225.00
2287,111,322,2023-02-25,1,416.00
2288,164,50,2024-07-24,1,316.00
2289,62,34,2023-10-20,3,330.00
2290,62,835,2022-12-18,3,164.00
2291,53,431,2024-07-22,2,374.00
2292,149,146,2023-08-04,3,392.00
2293,183,80,2024-10-20,3,407.00
2294,67,108,2024-07-12,3,292.00
2295,198,659,2023-08-07,1,189.00
2296,190,226,2023-11-21,5,242.00
2297,66,592,2022-12-23,3,293.00
2298,139,388,2023-03-07,5,136.00
2299,171,974,2023-05-07,3,304.00
2300,127,519,2023-02-17,1,354.00
2301,67,171,2023-02-19,2,374.00
2302,149,499,2024-06-01,3,455.00
2303,55,148,2022-10-31,1,251.00
2304,46,187,2022-12-27,2,71.00
2305,77,687,2024-08-03,1,364.00
2306,14,340,2024-01-16,3,385.00
2307,67,294,2023-10-02,2,287.00
2308,94,516,2023-10-09,5,454.00
2309,116,296,2024-06-21,3,125.00
2310,13,529,2024-06-11,1,441.00
2311,181,398,2023-06-26,4,243.00
2312,9,694,2022-12-25,3,363.00
2313,101,543,2024-03-18,1,242.00
2314,70,239,2023-03-04,3,330.00
2315,16,478,2024-10-26,4,38.00
2316,175,608,2023-09-06,2,385.00
2317,23,772,2022-11-20,1,234.00
2318,29,535,2024-10-18,2,444.00
2319,66,773,2023-01-28,3,354.00
2320,19,798,2023-09-06,2,216.00
2321,153,471,2024-07-06,3,427.00
2322,49,211,2023-11-11,2,376.00
2323,45,731,2024-08-01,1,68.00
2324,115,683,2024-03-04,3,332.00
2325,169,330,2023-01-28,5,361.00
2326,52,363,2024-07-20,3,492.00
2327,154,634,2023-12-23,5,177.00
2328,190,642,2023-02-01,2,372.00
2329,135,595,2024-01-30,4,279.00
2330,76,894,2023-09-03,4,279.00
2331,135,711,2024-10-09,5,143.00
2332,31,695,2023-09-18,3,433.00
2333,97,559,2024-01-19,2,231.00
2334,145,171,2024-02-09,1,220.00
2335,194,274,2024-05-01,4,489.00
2336,182,415,2023-09-11,1,63.00
2337,57,361,2023-05-09,1,434.00
2338,174,764,2022-12-10,2,248.00
2339,23,549,2023-03-18,5,192.00
2340,59,93,2022-12-21,2,425.00
2341,152,973,2024-07-15,1,294.00
2342,148,584,2023-09-13,4,163.00
2343,58,780,2023-11-14,2,399.00
2344,148,105,2023-12-14,2,347.00
2345,181,3,2023-07-21,3,55.00
2346,114,486,2024-09-18,5,252.00
2347,79,365,2022-12-15,3,431.00
2348,29,277,2023-09-07,5,112.00
2349,131,433,2024-07-14,4,354.00
2350,114,879,2023-02-04,4,333.00
2351,198,172,2022-11-19,1,395.00
2352,186,789,2023-04-28,2,190.00
2353,50,930,2023-11-30,3,176.00
2354,162,792,2023-10-09,4,378.00
2355,198,658,2023-05-10,1,151.00
2356,112,274,2023-12-06,5,17.00
2357,106,775,2023-08-13,5,381.00
2358,31,423,2023-12-02,1,58.00
2359,186,488,2023-02-26,3,420.00
2360,61,191,2024-03-16,3,416.00
2361,164,499,2024-09-25,4,41.00
2362,75,676,2023-09-02,3,126.00
2363,107,162,2024-09-22,1,104.00
2364,108,379,2023-06-05,2,179.00
2365,87,666,2023-07-13,3,20.00
2366,69,271,2023-06-23,2,131.00
2367,24,175,2024-01-28,4,443.00
2368,19,307,2023-01-14,4,409.00
2369,118,116,2023-05-02,4,467.00
2370,39,86,2024-07-21,5,253.00
2371,99,199,2023-08-25,5,215.00
2372,186,513,2024-07-05,4,35.00
2373,181,112,2022-12-21,5,136.00
2374,18,109,2024-04-18,3,157.00
2375,6,37,2023-07-07,5,463.00
2376,184,537,2023-01-04,2,128.00
2377,105,195,2023-04-19,4,121.00
2378,53,486,2023-09-18,4,443.00
2379,3,684,2022-11-02,1,151.00
2380,166,241,2023-04-10,5,488.00
2381,32,824,2023-07-25,1,352.00
2382,5,642,2022-11-05,1,118.00
2383,175,29,2024-04-05,5,70.00
2384,188,111,2022-11-22,3,325.00
2385,104,965,2024-04-08,3,398.00
2386,187,418,2023-11-24,1,67.00
2387,128,836,2024-01-25,1,271.00
2388,64,283,2023-11-25,2,467.00
2389,101,281,2024-01-26,2,334.00
2390,38,583,2023-11-02,1,31.00
2391,154,942,2023-02-08,3,209.00
2392,15,893,2024-02-01,3,342.00
2393,138,113,2023-07-14,3,421.00
2394,160,817,2024-10-25,2,44.00
2395,132,299,2023-01-30,3,117.00
2396,126,839,2022-11-08,3,65.00
2397,172,362,2024-01-28,5,240.00
2398,22,971,2024-08-11,5,210.00
2399,186,222,2024-03-24,4,232.00
2400,82,294,2023-04-07,1,403.00
2401,9,546,2024-06-04,5,348.00
2402,171,873,2023-07-10,4,412.00
2403,95,610,2024-06-11,1,28.00
2404,72,955,2022-12-04,3,410.00
2405,72,386,2024-05-02,4,139.00
2406,94,447,2024-06-25,4,71.00
2407,8,35,2023-01-29,4,494.00
2408,186,357,2023-11-06,3,377.00
2409,41,789,2024-07-05,3,409.00
2410,123,195,2024-04-21,1,356.00
2411,174,413,2023-06-08,1,309.00
2412,193,466,2024-09-30,5,217.00
2413,70,279,2023-04-17,1,158.00
2414,121,826,2024-05-24,4,74.00
2415,139,336,2024-02-14,2,98.00
2416,37,376,2024-09-10,1,204.00
2417,100,959,2024-04-03,5,63.00
2418,108,638,2024-10-19,2,127.00
2419,90,302,2024-02-23,3,89.00
2420,117,372,2022-11-29,5,374.00
2421,70,410,2023-07-26,1,305.00
2422,26,722,2023-11-10,3,496.00
2423,110,123,2024-08-29,1,134.00
2424,36,864,2023-06-01,3,380.00
2425,182,658,2024-02-21,3,487.00
2426,83,263,2024-09-02,5,252.00
2427,48,587,2022-12-23,3,320.00
2428,193,723,2023-09-23,2,474.00
2429,76,766,2024-10-01,2,116.00
2430,24,885,2023-01-07,2,221.00
2431,48,917,2022-12-18,4,316.00
2432,121,322,2023-11-01,5,269.00
2433,24,394,2024-03-17,3,320.00
2434,56,982,2023-01-11,3,213.00
2435,130,452,2024-10-04,3,273.00
2436,84,378,2023-11-30,5,177.00
2437,156,382,2023-07-28,3,492.00
2438,20,970,2023-01-18,4,178.00
2439,14,205,2023-11-17,3,452.00
2440,8,864,2024-07-19,2,366.00
2441,56,818,2024-10-03,3,271.00
2442,170,211,2024-08-11,1,378.00
2443,10,510,2023-04-16,1,168.00
2444,197,365,2024-07-11,4,456.00
2445,94,829,2024-07-12,3,93.00
2446,128,667,2024-04-22,2,374.00
2447,29,190,2023-03-13,4,464.00
2448,193,920,2022-12-12,5,366.00
2449,60,427,2023-12-03,4,62.00
2450,91,307,2023-05-17,1,25.00
2451,6,524,2023-07-04,5,138.00
2452,150,485,2023-04-11,4,81.00
2453,31,546,2024-01-13,3,469.00
2454,157,971,2023-01-13,3,258.00
2455,99,291,2023-02-21,4,39.00
2456,139,550,2024-03-30,1,37.00
2457,160,385,2024-06-28,2,309.00
2458,139,59,2024-01-09,4,60.00
2459,138,638,2023-03-27,4,61.00
2460,175,896,2024-01-03,1,20.00
2461,65,59,2023-02-12,3,367.00
2462,164,50,2023-07-01,2,254.00
2463,190,241,2023-12-03,1,301.00
2464,21,764,2024-05-24,1,87.00
2465,54,301,2024-07-31,2,416.00
2466,176,912,2023-12-10,2,342.00
2467,129,922,2023-10-11,4,70.00
2468,112,754,2023-06-06,4,79.00
2469,10,318,2023-08-28,5,110.00
2470,73,73,2023-09-13,2,88.00
2471,137,83,2024-08-10,1,190.00
2472,184,390,2023-09-04,5,339.00
2473,75,809,2023-01-05,3,218.00
2474,20,249,2024-10-16,4,479.00
2475,12,652,2023-08-04,2,132.00
2476,193,24,2023-11-30,2,116.00
2477,121,212,2024-10-12,3,391.00
2478,111,20,2023-03-30,4,158.00
2479,106,712,2024-10-22,5,134.00
2480,114,720,2024-05-29,2,389.00
2481,143,772,2023-02-10,1,205.00
2482,158,950,2024-01-25,5,244.00
2483,158,840,2024-09-16,5,281.00
2484,134,941,2024-04-23,2,40.00
2485,134,932,2024-08-19,5,276.00
2486,139,566,2023-03-23,5,446.00
2487,87,188,2023-08-13,4,212.00
2488,77,10,2024-07-30,1,305.00
2489,81,895,2024-04-16,5,432.00
2490,15,330,2023-12-13,4,417.00
2491,148,768,2024-01-30,1,217.00
2492,162,211,2023-08-25,1,229.00
2493,81,759,2024-02-12,5,97.00
2494,110,707,2024-07-04,2,243.00
2495,69,752,2023-12-22,5,353.00
2496,111,587,2023-07-19,4,171.00
2497,12,965,2023-02-23,4,459.00
2498,161,807,2022-10-30,2,394.00
2499,7,450,2024-05-04,3,344.00
2500,67,589,2023-12-07,5,330.00
2501,9,133,2023-02-20,1,187.00
2502,117,303,2023-12-30,4,90.00
2503,132,895,2023-03-15,5,95.00
2504,14,243,2023-05-14,4,142.00
2505,50,717,2023-04-24,4,44.00
2506,162,731,2024-03-31,2,349.00
2507,109,498,2024-02-07,3,80.00
2508,106,146,2023-07-23,2,209.00
2509,1,248,2023-11-26,2,292.00
2510,52,274,2023-01-26,2,83.00
2511,81,849,2022-12-28,4,235.00
2512,107,916,2024-02-15,2,445.00
2513,37,175,2024-06-07,3,376.00
2514,2,933,2022-12-06,3,123.00
2515,5,130,2024-05-01,5,115.00
2516,20,7,2024-09-15,3,182.00
2517,22,926,2023-11-13,3,488.00
2518,161,27,2023-01-25,1,340.00
2519,190,341,2023-11-23,3,399.00
2520,21,223,2024-07-30,4,175.00
2521,145,18,2024-04-11,3,190.00
2522,136,639,2024-08-15,4,207.00
2523,11,967,2024-10-21,2,405.00
2524,41,596,2024-10-28,2,176.00
2525,195,430,2023-12-21,2,490.00
2526,158,671,2023-06-06,1,247.00
2527,130,260,2024-01-06,2,428.00
2528,152,656,2023-06-25,1,489.00
2529,81,696,2023-11-28,3,414.00
2530,169,730,2024-07-20,4,224.00
2531,190,891,2023-05-02,4,208.00
2532,28,148,2023-11-24,3,204.00
2533,60,445,2023-02-09,5,39.00
2534,9,578,2024-07-01,5,488.00
2535,63,25,2024-05-06,1,32.00
2536,167,741,2023-11-16,3,236.00
2537,191,187,2024-07-26,4,450.00
2538,14,75,2023-01-24,3,45.00
2539,177,93,2024-08-27,4,262.00
2540,101,378,2023-02-27,5,278.00
2541,164,497,2023-02-07,3,267.00
2542,34,189,2023-12-25,1,456.00
2543,173,337,2023-12-18,1,69.00
2544,66,618,2023-08-13,1,420.00
2545,146,976,2023-06-29,3,134.00
2546,75,473,2023-04-06,1,99.00
2547,158,505,2023-10-16,1,280.00
2548,96,182,2023-04-02,2,464.00
2549,120,241,2024-09-01,5,411.00
2550,47,992,2024-09-23,1,103.00
2551,144,164,2023-01-12,4,398.00
2552,29,174,2024-08-29,3,496.00
2553,155,659,2023-06-05,4,56.00
2554,25,523,2024-08-12,2,152.00
2555,48,629,2023-02-01,3,403.00
2556,157,109,2023-06-20,2,306.00
2557,84,122,2023-04-18,1,49.00
2558,73,877,2023-04-14,1,155.00
2559,116,278,2024-09-14,5,120.00
2560,97,416,2024-09-19,2,65.00
2561,132,14,2024-02-17,4,110.00
2562,68,965,2023-07-15,3,438.00
2563,78,871,2024-02-24,1,81.00
2564,16,682,2023-01-26,3,114.00
2565,65,838,2024-09-02,2,154.00
2566,185,142,2024-10-11,4,244.00
2567,87,406,2023-01-10,3,248.00
2568,189,702,2024-06-04,2,139.00
2569,145,164,2023-09-14,3,115.00
2570,164,139,2024-02-02,4,184.00
2571,166,793,2024-05-01,1,214.00
2572,128,10,2024-07-08,5,313.00
2573,27,443,2024-03-23,5,395.00
2574,101,925,2023-09-20,2,112.00
2575,143,818,2023-03-01,1,346.00
2576,176,991,2024-10-12,4,129.00
2577,200,947,2023-11-18,2,421.00
2578,32,522,2024-07-30,4,113.00
2579,109,353,2024-07-02,1,421.00
2580,95,64,2023-12-11,5,62.00
2581,169,990,2023-12-03,2,451.00
2582,54,903,2023-02-24,2,322.00
2583,53,878,2024-04-02,1,467.00
2584,114,981,2024-02-23,4,318.00
2585,132,166,2022-11-24,5,258.00
2586,23,216,2024-10-06,5,424.00
2587,92,942,2023-01-20,2,32.00
2588,180,575,2023-12-04,4,300.00
2589,169,322,2023-11-15,1,449.00
2590,167,784,2024-04-25,5,109.00
2591,39,456,2024-03-20,5,57.00
2592,111,323,2024-07-09,5,391.00
2593,117,32,2023-12-30,5,88.00
2594,165,961,2024-02-28,3,392.00
2595,120,461,2022-11-27,4,73.00
2596,63,973,2024-09-26,3,330.00
2597,73,495,2024-02-05,5,274.00
2598,103,196,2023-04-25,2,375.00
2599,142,98,2024-03-08,3,332.00
2600,196,194,2023-02-23,5,329.00
2601,28,788,2024-08-23,5,133.00
2602,184,564,2023-04-15,2,288.00
2603,143,860,2024-06-26,3,206.00
2604,149,686,2023-08-29,5,258.00
2605,92,507,2022-12-22,1,97.00
2606,114,742,2023-08-16,3,463.00
2607,164,419,2023-08-14,4,442.00
2608,109,949,2024-08-28,2,91.00
2609,136,166,2023-09-16,1,278.00
2610,182,531,2023-10-03,2,293.00
2611,193,239,2024-05-02,2,97.00
2612,22,992,2024-02-27,5,448.00
2613,45,543,2024-04-30,1,83.00
2614,46,4,2023-08-25,1,101.00
2615,82,307,2024-04-07,3,174.00
2616,13,932,2023-03-11,3,445.00
2617,80,822,2023-06-12,4,387.00
2618,13,368,2023-09-30,5,497.00
2619,143,727,2023-05-10,5,133.00
2620,38,591,2023-07-14,1,412.00
2621,59,66,2023-03-07,3,333.00
2622,89,4,2023-05-05,5,38.00
2623,23,671,2023-03-24,4,446.00
2624,153,946,2023-03-17,4,408.00
2625,34,451,2024-02-01,2,244.00
2626,42,516,2024-06-15,3,313.00
2627,50,922,2023-05-10,3,369.00
2628,161,614,2023-09-07,5,383.00
2629,90,262,2023-06-26,5,403.00
2630,116,61,2023-01-25,1,307.00
2631,49,962,2023-05-02,5,38.00
2632,176,586,2023-09-12,5,53.00
2633,85,888,2023-09-02,3,208.00
2634,79,804,2023-01-25,4,202.00
2635,175,320,2023-02-10,3,188.00
2636,191,540,2022-11-29,2,218.00
2637,78,797,2023-07-30,1,492.00
2638,50,181,2024-09-23,5,126.00
2639,166,402,2024-07-18,4,288.00
2640,47,437,2024-07-25,1,315.00
2641,68,440,2023-02-10,3,277.00
2642,150,154,2024-01-10,5,362.00
2643,138,732,2024-07-02,5,332.00
2644,131,236,2023-03-17,3,75.00
2645,168,516,2023-01-10,2,125.00
2646,133,545,2023-01-01,3,232.00
2647,10,739,2023-05-20,5,25.00
2648,80,406,2022-11-29,4,348.00
2649,65,397,2024-06-13,4,41.00
2650,196,651,2024-09-03,2,38.00
2651,113,110,2023-05-12,4,284.00
2652,3,746,2024-01-14,1,101.00
2653,151,277,2024-03-30,5,474.00
2654,190,829,2023-04-15,4,160.00
2655,125,765,2022-11-17,2,199.00
2656,40,797,2024-02-11,3,264.00
2657,28,235,2024-03-12,3,264.00
2658,80,662,2023-08-20,3,442.00
2659,135,984,2023-09-20,3,412.00
2660,99,184,2024-03-09,5,95.00
2661,40,214,2023-08-24,2,156.00
2662,178,835,2024-04-28,2,229.00
2663,192,402,2023-12-08,4,486.00
2664,98,480,2024-02-29,5,249.00
2665,162,184,2024-03-23,2,375.00
2666,26,586,2023-10-29,1,78.00
2667,116,652,2024-10-18,1,404.00
2668,67,898,2023-08-07,5,167.00
2669,27,396,2024-08-30,3,424.00
2670,169,450,2023-10-16,1,214.00
2671,99,484,2023-09-30,5,202.00
2672,69,564,2024-07-20,5,343.00
2673,133,325,2023-10-19,5,491.00
2674,82,298,2023-04-07,1,188.00
2675,141,321,2023-03-31,5,277.00
2676,185,682,2023-07-26,2,121.00
2677,84,916,2024-01-28,4,435.00
2678,40,273,2024-02-24,3,53.00
2679,124,901,2022-10-31,5,119.00
2680,132,693,2023-12-24,4,268.00
2681,25,615,2023-02-25,1,68.00
2682,191,234,2023-01-18,4,96.00
2683,159,114,2023-10-09,2,424.00
2684,119,801,2024-02-04,3,33.00
2685,163,948,2024-01-31,2,137.00
2686,45,970,2024-08-01,3,127.00
2687,110,484,2023-11-29,5,493.00
2688,109,411,2023-02-28,5,269.00
2689,127,896,2023-05-12,5,143.00
2690,189,551,2023-11-26,1,182.00
2691,124,676,2024-09-28,3,244.00
2692,80,230,2023-06-10,3,158.00
2693,117,169,2024-01-01,3,351.00
2694,184,537,2023-04-22,1,402.00
2695,76,694,2023-12-24,4,289.00
2696,123,223,2023-01-30,4,24.00
2697,89,315,2024-01-13,1,369.00
2698,94,789,2024-06-24,1,453.00
2699,111,435,2024-05-03,5,308.00
2700,28,434,2023-11-18,4,231.00
2701,124,304,2024-07-18,5,16.00
2702,31,310,2023-05-13,3,325.00
2703,116,184,2024-01-08,3,151.00
2704,148,952,2024-02-20,4,81.00
2705,197,65,2023-04-25,3,82.00
2706,8,308,2022-12-11,4,495.00
2707,193,500,2023-04-15,1,411.00
2708,73,860,2024-09-21,5,386.00
2709,45,621,2024-10-15,3,29.00
2710,15,192,2024-08-08,1,382.00
2711,81,964,2022-12-27,4,46.00
2712,106,407,2023-07-24,1,373.00
2713,69,88,2024-02-24,2,459.00
2714,38,214,2023-02-26,1,495.00
2715,108,272,2024-09-12,2,199.00
2716,130,981,2023-07-22,3,193.00
2717,162,744,2024-02-20,5,99.00
2718,171,692,2024-10-03,3,430.00
2719,94,101,2023-12-28,1,224.00
2720,148,932,2023-09-03,4,182.00
2721,147,150,2024-06-17,1,19.00
2722,199,748,2024-06-07,3,358.00
2723,142,659,2023-03-17,1,135.00
2724,76,836,2023-10-09,1,283.00
2725,117,956,2023-10-24,4,295.00
2726,134,507,2023-04-24,4,392.00
2727,188,67,2023-08-19,1,389.00
2728,11,893,2024-01-15,5,349.00
2729,150,695,2024-09-12,4,336.00
2730,44,626,2023-03-15,1,357.00
2731,125,56,2024-10-03,3,71.00
2732,86,966,2024-04-15,1,274.00
2733,81,829,2023-02-16,3,27.00
2734,40,890,2023-08-21,3,459.00
2735,102,634,2023-10-02,5,165.00
2736,200,113,2024-03-12,4,143.00
2737,199,964,2023-12-19,1,285.00
2738,31,523,2023-11-27,1,273.00
2739,21,155,2023-09-20,3,365.00
2740,1,109,2023-10-10,5,170.00
2741,114,484,2023-05-03,5,178.00
2742,125,262,2023-09-01,3,140.00
2743,177,977,2024-02-07,1,157.00
2744,23,797,2023-09-29,1,424.00
2745,89,162,2024-06-12,3,43.00
2746,111,702,2023-05-07,3,486.00
2747,117,418,2023-10-12,3,130.00
2748,135,136,2023-06-26,1,320.00
2749,153,277,2024-02-10,4,394.00
2750,110,347,2022-11-26,2,442.00
2751,144,612,2024-06-03,4,356.00
2752,58,999,2023-12-07,2,145.00
2753,84,902,2023-02-03,2,36.00
2754,102,503,2023-06-14,4,131.00
2755,19,824,2022-12-08,4,211.00
2756,31,196,2023-06-24,5,335.00
2757,182,154,2023-04-02,2,281.00
2758,20,301,2024-01-26,1,201.00
2759,98,31,2022-10-30,3,181.00
2760,190,830,2023-10-05,5,388.00
2761,175,35,2023-02-05,3,255.00
2762,142,591,2024-08-17,3,430.00
2763,134,96,2023-11-27,3,149.00
2764,32,424,2024-09-05,5,406.00
2765,44,765,2024-01-27,5,99.00
2766,39,486,2024-05-18,3,359.00
2767,96,813,2023-02-27,5,202.00
2768,162,559,2023-10-13,4,464.00
2769,120,787,2024-07-31,4,447.00
2770,61,709,2024-10-28,1,346.00
2771,33,833,2023-03-13,1,268.00
2772,183,819,2024-01-03,1,384.00
2773,149,283,2024-08-18,3,272.00
2774,133,33,2023-08-17,4,467.00
2775,102,153,2023-03-22,2,65.00
2776,42,705,2023-10-20,3,344.00
2777,196,965,2023-08-21,1,284.00
2778,79,299,2024-06-03,1,365.00
2779,185,428,2024-08-15,3,124.00
2780,184,34,2023-03-30,3,278.00
2781,179,452,2024-07-05,4,350.00
2782,196,495,2024-04-20,1,257.00
2783,83,588,2023-01-06,1,490.00
2784,72,409,2023-08-05,5,37.00
2785,106,669,2023-02-17,4,270.00
2786,138,65,2022-11-12,5,416.00
2787,6,835,2024-08-10,2,93.00
2788,113,987,2023-08-15,1,93.00
2789,34,212,2024-05-17,4,93.00
2790,183,246,2024-04-12,5,434.00
2791,29,247,2023-07-28,1,42.00
2792,42,299,2024-04-15,4,132.00
2793,164,86,2024-10-17,2,154.00
2794,4,931,2024-06-10,2,351.00
2795,126,61,2022-11-13,2,259.00
2796,25,909,2023-11-07,2,134.00
2797,121,24,2024-02-17,5,201.00
2798,118,333,2023-10-18,4,168.00
2799,121,438,2022-11-04,4,495.00
2800,151,84,2023-02-10,2,149.00
2801,140,284,2024-05-19,1,413.00
2802,162,509,2023-03-30,1,349.00
2803,195,747,2023-10-14,4,343.00
2804,127,416,2024-08-08,1,54.00
2805,80,478,2024-06-05,3,252.00
2806,53,527,2023-01-05,1,498.00
2807,199,562,2023-06-21,2,412.00
2808,61,111,2023-02-06,4,248.00
2809,163,550,2024-08-23,4,80.00
2810,109,415,2023-10-09,4,344.00
2811,183,646,2023-06-25,5,304.00
2812,21,758,2024-06-15,4,199.00
2813,183,697,2024-08-07,2,199.00
2814,27,55,2023-12-19,1,425.00
2815,13,147,2023-12-30,5,268.00
2816,108,941,2024-07-04,3,59.00
2817,10,843,2023-07-14,3,52.00
2818,80,545,2022-11-25,3,371.00
2819,53,871,2023-10-31,2,435.00
2820,128,258,2023-04-18,3,105.00
2821,162,412,2023-06-06,2,209.00
2822,50,865,2024-06-16,2,75.00
2823,77,211,2023-08-31,5,248.00
2824,101,587,2024-04-12,2,276.00
2825,136,33,2024-08-02,3,463.00
2826,46,76,2024-10-18,5,413.00
2827,25,665,2023-06-06,2,289.00
2828,148,676,2023-11-19,4,320.00
2829,126,334,2024-10-26,4,332.00
2830,102,174,2022-12-23,4,201.00
2831,57,997,2024-08-29,4,170.00
2832,33,22,2023-04-21,3,374.00
2833,92,299,2024-05-01,4,154.00
2834,181,665,2023-03-15,5,365.00
2835,181,983,2023-12-22,5,384.00
